id,corporate_number,positivedb_name,overtime_all,overtime_scope,overtime_unit1,overtime_unit1_hours,overtime_unit2,overtime_unit2_hours,overtime_unit3,overtime_unit3_hours,overtime_unit4,overtime_unit4_hours,overtime_unit5,overtime_unit5_hours,paid_leave_all,paid_leave_unit1,paid_leave_unit1_rate,paid_leave_unit2,paid_leave_unit2_rate,paid_leave_unit3,paid_leave_unit3_rate,paid_leave_unit4,paid_leave_unit4_rate,paid_leave_unit5,paid_leave_unit5_rate,wage_gap_all,wage_gap_regular,wage_gap_nonregular,wage_gap_period,wage_gap_note,as_of,updated_at
E03823,2010001008824,東京海上日動火災保険株式会社,13.4,基幹的な職種,従業員,13.4,,,,,,,,,,従業員,86.2,,,,,,,,,54.7,52.2,66.1,2024年4月1日～2025年3月31日,"≪注釈≫
１．正規雇用労働者の社員区分には、勤務地を限定しない「総合職」および勤務地を限定する「総合職（エリア限定）」があり、勤務地限定の有無により相対的に「総合職」の賃金水準が高くなっています。「総合職」に男性が多いことおよび相対的に男性の勤続年数が長いことから上表の差異が表れていますが、性別によって賃金に差異は設けていません。社員区分ごとおよび勤続年数ごとの男性の賃金に対する女性の賃金の割合は以下のとおりです。
勤続年数
1～10年（総合職）89.5％（総合職（エリア限定））95.5％
11～20年（総合職）88.2％　（総合職（エリア限定））93.5％
21～30年（総合職）94.2％（総合職（エリア限定））115.5％

２．非正規雇用労働者については従事する業務ごとに職種を定めています。賃金の差異は、賃金水準が相対的に高く男性比率が高い特定の職種の構成比が大きいことを主因として生じているものであり、性別によって賃金に差異は設けていません。

≪対応策≫
2026年4月に以下の人事制度・運用変革を実現し、全ての社員が持てる力を最大限発揮できる環境を実現します。
・My Aspiration（社員一人ひとりの想い）を起点とした転居転勤政策への転換
「総合職」「総合職（エリア限定）」の勤務地区分を廃止し、「総合職」に統一するとともに、全ての総合職が「本拠地」を定め、毎年、転居転勤への同意有無を申告する制度を導入
・成果・実力・職責に応じた評価・処遇
「4つのフリー（注）」の考え方を軸に、属性によらず、成果・実力・職責に応じて適正に評価・処遇する制度・運用へと変革

また、仕事とライフ（育児・介護）の両立支援策のさらなる拡充を図ります。
・スーパーマイセレクト制度（5時から22時までの間で、始業および終業時刻の変更を可能とする制度）やリモートワーク等により、時間・場所を問わず柔軟な働き方を実現
（注）東京海上日動火災保険株式会社がDE&I推進のために掲げる4つの方針：ジェンダーフリー（LGBTQへの取組みや性別の壁の打破）、エイジフリー（入社年次や社員間の年齢の壁の打破）、ボーダーフリー（コース区分・国籍・障がい・キャリア採用等の壁の打破）、ワークスタイルフリー（個々人のライフスタイルに合わせた働き方の壁の打破）

≪目標開始日≫2025年4月1日",2025年3月時点,2026年07月02日
7267,6010401027577,本田技研工業株式会社,19.3,その他,正社員,21,嘱託従業員,11.3,期間従業員,2.6,,,,,,その他,96.7,,,,,,,,,72.8,74.3,96.5,2025年4月1日～2026年3月31日,,2026年6月時点,2026年07月24日
7199,8010001168159,プレミアグループ株式会社,,,総合職,23.5,エリア総合職,11.9,テレワーク職,0.4,契約社員,18.2,アルバイト,0,68.1,,,,,,,,,,,,,,,,2025年3月時点,2026年05月25日
4183,4010401052081,三井化学株式会社,,,,,,,,,,,,,,,,,,,,,,,,84.8,85.3,68.3,2025年4月1日～2026年3月31日,"対象：三井化学籍かつ三井化学本体就業中社員（関係会社出向者を含まず）
注１.正規雇用労働者はフルタイムの正規雇用者であり、有期雇用者を除いております。
注２.パート・有期労働者は、有期雇用の嘱託社員を含み、派遣社員を除いております。
注３.同一の職位や役割において労働条件に男女間の差異は無く、それぞれにおける差異は、職位別の構成人成人数の差異によるものであります。なお、管理職、非管理職層ごとに分けて比較した場合についても記載のとおりであり、差異は縮小する傾向にあります。",2026年3月時点,2026年07月22日
6486,2010401002451,イーグル工業株式会社,17.2,対象正社員,,,,,,,,,,,,正社員,88,,,,,,,,,75.3,81.2,53.7,2025年4月1日～2026年3月31日,,2026年3月時点,2026年07月10日
9743,3010501007440,株式会社丹青社,18.2,対象正社員,営業（無期雇用・業務非限定社員）,17.4,制作（無期雇用・業務非限定社員）,25.7,デザイン（無期雇用・業務非限定社員）,18.2,スタッフ（無期雇用・業務非限定社員）,5,,,,営業（無期雇用社員）,56.3,制作（無期雇用社員）,53.7,デザイン（無期雇用社員）,55.6,スタッフ（無期雇用社員）,65.6,,,76.5,78.2,62.2,2025年2月1日～2026年1月31日,"非正規雇用労働者のうち再雇用（６０歳以上）労働者・・・96.5％
非正規雇用労働者のうち有期契約（６０歳未満）労働者・・・3.5%
非正規雇用労働者のうち有期契約（６０歳以上）労働者・・・0.0%

数年前より女性の新卒採用を強化しているため、２０代の差異はその他年代と比較して少ない傾向。",2026年1月時点,2026年04月30日
1777,2180001035307,川崎設備工業株式会社,,,,,,,,,,,,,,,,,,,,,,,,71.6,75.6,54.2,2025年4月1日～2026年3月31日,,2026年3月時点,2026年05月27日
9506,4370001011311,東北電力株式会社,23,対象正社員,正社員,23,,,,,,,,,,正社員,79,,,,,,,,,69.4,68.7,67.8,2025年4月1日～2026年3月31日,"正規雇用労働者は、男女それぞれの管理職比率、年齢構成、諸手当の受給状況等が差異の要因となっております。管理職の比率について、女性は女性全体に占める管理職比率が２割を下回る一方、男性は管理職比率が５割以上を占めており、等級構成の差が差異の主な要因となっております。また、役割発揮や能力発揮に伴い、年齢が上がるにつれて、相対的に賃金が高くなる傾向にありますが、正規雇用労働者に占める女性の割合は、年齢が上がるにつれて減少する傾向にあることが、差異の一因となっております。さらに、扶養手当等の諸手当について、手当の性質上、男性が受給するケースが多く、受給者の大半が男性であることが差異の一因となっております。
パート・有期労働者は、その業務内容や技能水準等により複数の雇用区分があり、雇用区分ごとに処遇水準および男女の人員数が異なります。パート・有期労働者のうち、定年後再雇用者は、定年退職後、社員時代に培った熟練した技能や豊富な知識を活かして業務に従事していることから、処遇水準が相対的に高い傾向にあり、その人員構成は男性の割合が高くなっています。一方、短時間労働の有期労働者（臨時員）は、簡易な事務補助に従事していることから、処遇水準が相対的に低い傾向にあり、その人員構成は女性の割合が高くなっております。これらの男女の人員数の差が、パート・有期労働者全体での賃金差異の要因となっています。なお、臨時員においては、正規雇用労働者の労働時間（１日８時間）を基に人員数の換算を行っております。",2026年5月時点,2026年06月05日
6254,2021001020322,野村マイクロ・サイエンス株式会社,,,対象とする労働者すべて,6.6,,,,,,,,,71.8,,,,,,,,,,,74.3,75.9,51.2,2025年4月1日～2026年3月31日,"この差異は、給与が高くなる傾向にある勤続年数の長い社員における男性比率が高いこと、
また、給与の高い職位の社員における男性比率が高いことが主な要因であります。
そのため、男女賃金差異の解消として、職場環境の整備等により、女性の多様な働き方を支援することで
長期就業に繋げると共に女性管理職候補者への育成を目的とした研修等を行い、
女性管理職比率の向上に取り組んでおります。
パート社員については、正規雇用労働者の所定労働時間等の労働時間を参考として、人員数を換算しております。",2026年6月時点,2026年06月29日
6742,6020001017093,株式会社京三製作所,19.7,対象正社員,基幹的な職種,19.7,,,,,,,,,,,,,,,,,,,,68.4,73.4,48.3,2023年4月1日～2024年3月31日,,2023年3月時点,2024年12月25日
4114,9120001077620,株式会社日本触媒,17.2,その他,,,,,,,,,,,,その他,83.1,,,,,,,,,82.6,83.9,61.8,2025年4月1日～2026年3月31日,"賃金　 ：基本給、交替手当、時間外手当ほか手当・賞与を含み、通勤手当・退職金を除く

出向者：当社から他社への派遣、他社から当社への受入ともに除く

休職者：育児休職・介護休職ほか対象期間中に勤務実績がない者を除く",2026年3月時点,2026年07月22日
2002,8010001008736,株式会社日清製粉グループ本社,20.3,対象正社員,,,,,,,,,,,,正社員,76.6,,,,,,,,,70.1,76.4,48,2024年4月1日～2025年3月31日,正規雇用労働者において、男女間の賃金差が生じている主な要因は、役職や等級等の男女構成差が生じているためであり、賃金制度における男女の差はありません。パート・有期労働者において、男女間の賃金差が生じている主な要因は、定年退職後に管理職相当の役割を担う有期雇用者等の男女構成差が生じているためであり、同一労働の賃金に差はありません。女性活躍の機会を拡充するため、採用活動の強化、仕事と家庭の両立支援及び社内外研修への派遣等の取組みを実施しております。,2025年3月時点,2025年12月24日
5471,6180001037514,大同特殊鋼株式会社,,,,,,,,,,,,,,,,,,,,,,,,75.2,76.1,79.4,2025年4月1日～2026年3月31日,当社において、賃金体系及び昇進・昇級などの制度上に違いはありません。ただし、職種間や管理職比率等の偏りから、賃金格差が生じております。,2026年3月時点,2026年07月29日
2811,2180001035109,カゴメ株式会社,12.7,その他,総合職,20.2,技能職,12.8,業務職,14.2,嘱託社員,9.7,契約社員,6.8,,対象とする労働者すべて,78.2,,,,,,,,,67.6,70.5,81.6,2025年1月1日～2025年12月31日,"■データ算出に関する付記事項
・正社員：取締役を除く社員
・パート､有期社員：直雇用の有期無期契約社員、嘱託
・賃金：給料、賞与、手当等（通勤手当を含む）
※集計対象にはカゴメ株式会社の他に、カゴメアクシス株式会社、 カゴメアグリフレッシュ株式会社、その他の社外出向者も含む。

■差異に関する補足説明
正社員の年代別差異は50代・63%、40代・76%、30代・84%、20代・103%となっている。
現状40代・50代が中心層である当社管理職に占める女性割合は12%（2026年4月時点）であり、差異縮小に向け、長期ビジョンとして掲げている「2040年頃までに各職位の女性比率50％」に則った採用や管理職登用等の女性活躍施策を計画的に推進している。",2026年4月時点,2026年05月26日
9501,1010001008825,東京電力ホールディングス株式会社,24.2,その他,事務系,25.7,技術系,25.2,定年後の再雇用者,11.9,嘱託社員,9,,,75.6,,,,,,,,,,,83.5,82.8,82,2025年4月1日～2026年3月31日,,2026年3月時点,2026年06月04日
8074,5010001034958,株式会社ＹＵＡＳＡ,,,,,,,,,,,,,,対象とする労働者すべて,70.5,,,,,,,,,57.7,58.5,44.6,2025年4月1日～2026年3月31日,"対象期間:2025年度(2025年4月1日～2026年3月31日)
アルバイト労働者については、正規雇用労働者の所定労働時間(1日7時間)で換算した人員数を基に平均年間賃金を算出しています。
同一職掌、同一役割等級での在籍年数および評価が同一社員の男女間の賃金差はありません。",2026年3月時点,2026年06月09日
